微博id,微博正文,发布时间,点赞数,转发数,评论数
N2ndn3nIt,研究机构Canalys发的2023Q1国内平板电脑市场份额排名：①苹果（38.4%）②华为（17.6%）；③荣耀（10.9%）；④小米（10.5%）；⑤联想（4.8%）。大家现在有使用平板电脑吗？都是哪家的？  原图 ,2023-05-26 14:48,461,9,234
N2lMA5Fw8,私信一直催的星穹铁道安排上了~实测最高画质《崩坏：星穹铁道》压力表现，最大的是仙舟中的 “长乐天”，测试平均功耗 8.76 W，平均帧率只有51.6 FPS，GPU负载高达97.1%，基本贴着100的线跑。同样的手机设置和测试环境中，原神的功耗6 W出头，GPU负载在75%左右，帧率也接近满帧；雅利洛、空间站压力比较小，测试了下雅利洛中的铁卫和攀岩镇，平均帧率 59.7 FPS，功耗6 W，与原神压力相近； 另外打怪和刷副本过程中的压力不大，自动模式下打雅利洛的可可利亚 虚妄之母，平均帧率58.8 FPS，功耗 6.4W，GPU负载84.5%，手动打功耗要高0.5 W左右（实际与操作有关）。这个游戏对手机有压力，初步将测试放在仙舟，大家觉得这个测试怎么样？#小白测评数据库#测试手机：Redmi K60 Pro，版本：MIUI 14.0.23。测试标准条件：环境温25℃±0.5℃，屏幕亮度350nit，声音50%，性能模式。             [组图共3张]      原图                             ,2023-05-26 11:09,355,8,113
N2lsCx6bj,vivo S17主打色「山海青」真机实拍粒子水墨工艺大家打几分？视频👉🏻网页链接  [组图共9张] 原图 ,2023-05-26 10:20,237,11,85
N2lkm9bXC,vivo S17 山海青上手：意境美学碰撞现代科技出色的性能是科技尖锐的一面，优雅的美学就是科技温润的一面。从纯色，到渐变，再到电致变色、光致变色，不同的科技展现出了不同的产品美学浪漫。今天上手vivo S17 山海青。#vivo S17系列# #vivo行业首创粒子水墨工艺# 小白测评的微博视频  ,2023-05-26 10:00,2115,824,271
N2l8RcfAf,华为 P60 系列 618 促销活动出来了📱华为 P60 限时降价 100 元，到手价 4388 元起；📱华为 P60 Pro 限时最高直降 800 元，到手价 6188 元起；🏝华为 P60 Art 限时降价 1000 元，到手价 7988 元起。  [组图共3张] 原图 ,2023-05-26 09:31,859,12,272
N2gtE63sU,618实时手机销量榜，你的机上榜了吗  [组图共2张] 原图 ,2023-05-25 21:39,938,23,441
N2glPsnzX,机圈聚会，其中一桌今年618你选谁？  原图 ,2023-05-25 21:20,450,10,365
N2fsRikAw,三台左置奥利奥造型手机合影一加11、vivo X90、小米Civi3大家更喜欢哪台的ID设计？（不讨论配置价格，仅看背部外观）  原图 ,2023-05-25 19:04,1128,29,326
N2eQ0bNn2,数据库测试了几台安兔兔V10版本下的跑分表现，目前综合跑分最高的是搭载天玑9200+的iQOO Neo8 Pro 158W+，骁龙8Gen2 的OPPO Find X6 Pro 156W+，天玑8200的iQOO Neo7 SE 95W+。这次大版本更新后综合性能跑分比V9版本高出不少，不过目前测试为公测版本，等后续正式版上线后再给大家更新加到数据库。#小白测评数据库#测试标准条件：环境温25℃±0.5℃，屏幕亮度350nit，声音50% ，性能模式。                  原图                             ,2023-05-25 17:28,408,10,102
N2ewyhApt,白面板魅族 20 最终命名出来了：「独白」，是你的选择吗？另外，今天魅族 20 PRO 还宣布出了个京东 20 周年纪念款，后盖印了个 20 年。  [组图共2张] 原图 ,2023-05-25 16:40,519,11,108
N2e8HCSxu,各家偏线下市场的中高端次旗舰系列新机本月齐聚：OPPO Reno 10系列、小米Civi 3、荣耀90系列、vivo S17系列，综合外观和曝光的配置，更看好哪家？  [组图共4张] 原图 ,2023-05-25 15:42,2187,30,512
N2e627g0H,小米Civi 3 薄荷绿、奇遇金 真机实拍12+256GB 2499起打几分？视频👉🏻网页链接#小白测评[超话]#  [组图共11张] 原图 ,2023-05-25 15:35,170,8,99
N2dRAeCIU,「小白」小米Civi 3测评：首发天玑8200 Ultra+影像大脑#小米Civi3评测# 小米的Civi系列之前一直不温不火的样子，定位就是轻薄颜值影像，主要就是对标OV荣耀的同类机型，这次三代算是大更新，首发天玑8200 Ultra加小米影像大脑，表现如何本期实测！记得转发点赞，感谢啦~ #小白测评#  #新机来了# 小白测评的微博视频 抽奖详情                                 ,2023-05-25 15:00,3046,886,411
N2dIc37Ft,小米Civi 3迪士尼100周年限定版 & 米奇6月初发布  原图 ,2023-05-25 14:36,134,6,28
N2dFx8SXW,小米Civi 3正式发布12+256GB版 2499元起售 16GB+1TB版本2999元 #新机来了#  [组图共2张] 原图 ,2023-05-25 14:30,427,12,193
N2cJGsU3L,小米Civi 3下午就发布了找来了希林娜依高 陈都灵 侯明昊来猜个起售价吧  [组图共3张] 原图 ,2023-05-25 12:07,493,17,156
N2c7gzABH,#铁粉福利# 儿童节就要到了，转评赞抽 1 位铁粉送出价值 1099 元的「米兔儿童学习手表5 Pro」[送花花]6 月 1 日儿童节当天通过@微博抽奖平台 开奖  抽奖详情  原图 ,2023-05-25 10:33,917,778,1096
N2bXv80GW,努比亚Z50 Ultra 摄影师版来了黑咖、卡其2个颜色大家觉得这外观咋样  原图 ,2023-05-25 10:09,331,14,108
N2bMxbepG,#微信新增锁定功能#微信向部分Windows用户推送3.9.5版本更新，新增锁定功能。看了下Mac端 这功能已经有很久了  [组图共2张] 原图 ,2023-05-25 09:42,425,22,123
N2bEWqSIj,vivo S17 系列终于来了一打开微博开屏页就是外观5 月 31 日 14：30 发布1.5K高频调光曲面屏，机身厚度7.46mm，水镜云窗设计，主打色“山海青”打几分？#新机来了#  [组图共9张] 原图 ,2023-05-25 09:23,314,15,123
N26TffgQF,这两天开始各家优惠政策出了，价格波动比较大，我们正在汇总中 今年各档位竞争激烈得搞细致一点，618全价位购机指南大概月底上线今年你预算多少#小白测评#  原图 ,2023-05-24 21:14,727,13,535
N25p7oDsm,有没有干工程建设比较懂行的小伙伴，预估一下，一个商场建到这种程度，距离全部完工还要多久？ 每天叮叮当当的建筑声，正好就在对面，各种录音得卡工地休息的间隙录，日常这侧的办公室也不太想呆 有个时间好有个盼头  [组图共2张] 原图 ,2023-05-24 17:27,763,13,552
N25gTzAzF,OPPO Reno系列近三代产品回顾这代Reno10 Pro+还有个很大的变化：中框，电源键和音量键从两侧变为同一侧放置，大家更喜欢哪种按键布局？  [组图共2张] 原图 ,2023-05-24 17:07,705,9,222
N251AxVaV,OPPO Reno10 Pro+ 综合表现如何？数据库实测👇🏻1、游戏表现：《原神》数据库3.0模型 54.2 FPS，功耗 5.9W，机身最高 温度46.6 ℃；《王者荣耀》120帧高清画质 平均帧率 121.1 FPS，功耗4.0 W，机身最高42.9 ℃；2、20款应用两轮打开用时 105秒，测试过程中有动画加快、预加载。（此项测试为人工手动实测，仅供参考，测试版本：16GB）3、续航表现：4700mAh电池容量，2772*1224分辨率，120Hz刷新率，三小时综合续航模型测试剩余电量55%，五小时重度续航测试到4小时57分关机，极限续航测试直到关机 共用时4小时57分钟；4、充电实测：100W充电功率，10分钟充入49%，28分钟前台充入100%（实际充入95.40%），42分钟完全充满。 #小白测评数据库#测试标准条件：环境温25℃±0.5℃，屏幕亮度350nit，声音50%，性能模式(数据基于 OPPO Reno10 Pro+ 测试时最新版 ColorOS 13.1 PHU110-13.1.1.110(CN01) 系统测试)             [组图共9张]      原图                             ,2023-05-24 16:29,2457,12,334
N24SEaatV,OPPO Reno 10 Pro+灿烂金 真机1.5K屏、骁龙8+、马里亚纳影像芯片、SUPERVOOC S电源管理芯片，3X潜望长焦，大家觉得Reno10 Pro+算是Find X6青春版吗？#新机来了#  [组图共6张] 原图 ,2023-05-24 16:07,328,9,148
N24I5D4KW,OPPO Reno10 Pro+续航充电表现如何？数据库实测👇🏻1、4700mAh电池容量，2772*1224分辨率，120Hz刷新率，三小时综合续航模型测试剩余电量55%，五小时重度续航测试到4小时57分关机，极限续航测试直到关机 共用时4小时57分钟；2、100W充电功率，10分钟充入电量49%，28分钟前台充入100%（实际充入95.40%），42分钟完全充满。#小白测评数据库#测试标准条件：环境温25℃±0.5℃，屏幕亮度350nit，声音50%(数据基于 OPPO Reno10 Pro+ 测试时最新版 ColorOS 13.1 PHU110-13.1.1.110(CN01) 系统测试)             [组图共4张]      原图                             ,2023-05-24 15:41,2242,20,414
N24F35FpU,在拍摄人像时3倍长焦是一个较为理想的取景范围，让拍摄者实现构图自由，把没有意义的事物排除在画面之外，让构图更干净，主体更突出，又不至于使人物特征变形或失真。使人物形象更加自然真实，更接近我们肉眼所见的观感。长焦镜头还具有较浅的景深，通过虚化背景，人物成为画面的焦点，更加突出和吸引眼球。背景虚化还可以减少干扰因素，使得人物更加凸显，增强了画面的艺术美感。OPPO Reno10的人像光影自然，可以捕捉到细腻的成像质感，人物的五官立体，表情细节也更丰富。这种效果正是长焦镜头的这些独特特点所带来的。#原来长焦拍人这么好看# OPPO的微博视频                                 ,2023-05-24 15:34,82,11,17
N24B5weyd,OPPO Reno10 Pro+真机实拍16+256GB 3899元起打几分？  [组图共9张] 原图 ,2023-05-24 15:24,169,11,91
N24tVoO3c,OPPO Reno10系列正式发布 打几分？Reno10：8+256GB 2499元起，骁龙778G，1080P屏，4600mAh+80W；Reno10 Pro：16+256GB 3499元起，天玑8200，1.5K屏，4600mAh+100W；Reno10 Pro+：16+256GB 3899元起，骁龙8+ 3.0Ghz处理器，潜望长焦，1.5K屏，4700mAh电池，100W快充； #新机来了#  [组图共2张] 原图 ,2023-05-24 15:06,286,9,196
N24hDmCDq,OPPO：配备潜望长焦的其它手机机身重量多在200g以上。  原图 ,2023-05-24 14:36,352,7,90
N24gXp09W,#蔚来ES6王者归来#新能源汽车现在卷到什么程度？和当下手机行业比是有过之无不及，蔚来的ES6这台车就比较典型，第一代车19年开始交车的，当时是同级别的佼佼者，四年差不多交付近了13万台。这次代际切换的新ES6，变化也相当大。比如说上一代车智能驾驶芯片用的MobileyeEyeQ4算力2.2TOPS，新ES6配了四颗英伟达OrinX算力1016TOPS，业内暂时还无二家。上一代车一共23个感知硬件，新ES6给到33个，还包括了激光雷达，也是行业顶级。还有ADB智能多光束大灯特别值得一说，单边大灯共计100颗矩阵式LED，在智能感知硬件配合下，车辆可以自动侦测路况，指引照明系统实现精准的光束分布，多种自适应光型，简单来说就是灯光只照路，不照人。因为光束能够精准控制避开前面和对向的车和物体。科技含量还是相当高的。             [组图共9张]      原图                             ,2023-05-24 14:35,1163,93,119
N23lv0hnY,iQOO Neo8 Pro 续航充电表现如何？数据库实测👇🏻1、5000mAh电池容量，2800*1260分辨率，144Hz刷新率，三小时综合续航模型测试剩余电量57%，五小时重度续航模型剩余1%，极限续航测试直到关机 共用时5小时1分钟；2、120W充电功率，实测25℃环境峰值功率100W，10分钟充入53%，27分钟完全充满，无涓流充电。Neo8 Pro定位极致的性能释放，5000mAh电池续航上有些吃力，刚过5小时，不过日常大多数场景都能随手充电，大家对续航和性能释放是怎样看法？#小白测评数据库#测试标准条件：环境温25℃±0.5℃，屏幕亮度350nit，声音50%(数据基于 iQOO Neo8 Pro 测试时最新版OriginOS 3 PD2302C-A-13.0.9.4.W10.V000L1 系统测试)             [组图共4张]      原图                             ,2023-05-24 12:13,599,9,162
N239X1Ddh,#零风险护眼屏真的有用吗# 先说结论有用。新到了一台3840Hz调光的#荣耀90# Pro，给大家和2160Hz调光的手机对比一下，效果还是很明显的，按 IEEE 的标准大于3125Hz就是频闪零风险。大家在购买手机的时候会在乎是否是高频调光吗？  原图 ,2023-05-24 11:45,1409,12,259
N234w5uYT,Civi 3 还有1T的版本，在这个定位的机型里应该是头一次了。虽然这代Civi 3依旧还是没有Pro版，但是综合配置上也称得上Pro了。天玑 8200U+1T大存储，大家觉得这次诚意如何？  原图 ,2023-05-24 11:31,241,9,91
N22DXoh5A,小屏旗舰三星S23降价了[春游家族]  原图 ,2023-05-24 10:26,613,13,317
N1YW8sUiP,「小白」这次真生产力了！iPad版Final Cut Pro快速体验 之前都说iPad买前生产力，买后爱奇艺， iPad版Final Cut Pro的加入对于视频爱好者应该改变不小~实际体验怎么样？有啥新功能？输出表现如何？本期快速体验一下~ #小白测评# 小白测评的微博视频  ,2023-05-24 01:00,1511,544,175
N1Xj3AGJY,首发搭载天玑9200+的iQOO Neo8 Pro性能表现如何？数据库实测👇🏻1、安兔兔V9综合跑分1350600分；Geekbench6单多核2058/5457分；3DMark Wild Life Unlimited 15544分；2、《原神》数据库3.0模型测试：59.4 FPS，功耗 5.9W，机身最高温45.8℃；3、数据库测试标准下《王者荣耀》119.7 FPS，功耗4.0 W，机身最高40.3 ℃；120帧极致画质 功耗4.8W，机身最高42.8℃；60帧极致画质 功耗3.2W。天玑9200+工艺制程和CPU架构相比天玑9200没有变化，主要是芯片的频率上，CPU超大核从3.05提到3.35Ghz，频率提升约10%，大小核频率也有提升，GPU频率提升约17%。#小白测评数据库#测试标准条件：环境温25℃±0.5℃，屏幕亮度350nit，声音50%，性能模式(本次数据基于 iQOO Neo8 Pro 测试时最新版 OriginOS 3 PD2302C-A-13.0.9.4.W10.V000L1 系统测试)             [组图共6张]      原图                             ,2023-05-23 20:51,369,10,102
N1X1H7a20,iQOO Neo8 Pro真机实拍测评视频👉🏻网页链接16+256GB首发3099元，16+512GB 3399元，打几分？主要配置：6.78英寸1.5K 144Hz柔性直屏，屏下指纹，首发天玑9200+处理器，自研芯片V1+ ，5000mAh+120W充电，后置50MP IMX866 VCS主摄 有OIS+8MP超广角，NFC、红外、屏下双控压感、立体双扬、双X轴马达等。#新机来了#             [组图共9张]      原图                             ,2023-05-23 20:08,460,13,151
N1TJEA9Ij,#你有手机存储焦虑么# 日常生活工作积累下来的照片视频和各种文件越来越多，小而美占有空间也越来越大，现在换手机我最低也要512GB起步了，有1TB就选1TB，云空间更多是备份以防万一，问问大家，你手机现在的存储版本够用吗？ 你手机现在的存储空间够用吗（评论区留言带存储版本）  ,2023-05-23 11:45,9175,16,241
N1TF9ixRf,荣耀Magic 5 / Pro 降500  [组图共2张] 原图 ,2023-05-23 11:34,602,7,210
N1TA87dt1,今天各家都在官宣 618 的活动优惠红米 K60 也上了一个 1T 的版本，最近 1T 的新机真的不少。其实现在 APP 以及照片、视频占的空间都很大了，大存储还是很有必要的。K60这波8475+2K屏的16+1T，618到手是2899元，性价比如何这台手机后面会在 618 期间抽给大家，请多多关注～  [组图共4张] 原图 ,2023-05-23 11:22,312,14,120
N1TgLgAfI,Note 12Turbo 16GB➕1TB 2399元[春游家族]  原图 ,2023-05-23 10:34,386,14,182
N1TcQ8zWp,魅族20系列618活动出来了魅族20降价200，白面板新色今天开启预售魅族20 PRO晨曦紫紫色今天预售魅族20 Infinity 无界版 618期间发售（具体日期暂时没公布）“618 现货 开打，三年质保，价保618 ”  原图 ,2023-05-23 10:24,199,5,88
N1SO009g7,小米13终于降价了各家618活动价格今天晚上应该都陆续出来了大家有心动的吗👀  [组图共4张] 原图 ,2023-05-23 09:23,393,14,221
N1SI8wBoN,红米K60 官宣全系最高闪降 500元16+256GB 2499 元16+512GB  2799 元16+1T  3099 元今晚 8 点开启预售部分平台还有活动，1TB版可以2899元，大家觉得这波如何～  [组图共4张] 原图 ,2023-05-23 09:09,306,4,143
N1SbBuSIx,早  ,2023-05-23 07:48,228,7,97
N1OIWuWoL,阿维塔11 这次大版本更新了AVATR.OS 1.2.0，这更新频率作为车主很欣慰更新的地方还是很多的，UI 界面做了大调整，新增了 3D 车模，青柠绿的清新配色。新增的哨兵模式，可以让你停车的时候更放心，宠物模式让家里的宝贝舒服的在车里等你，HALO 屏幕显示的信息更多更丰富，这个屏幕没有白选装还有更多的丰富更新见下图。 #有一种悦己很阿维塔#                  原图                             ,2023-05-22 23:00,1248,90,135
N1O2ZAKvN,京东20周年出了个回忆录，大家都买过多少数码产品？晒晒我的账单  [组图共2张] 原图 ,2023-05-22 21:16,318,12,153
N1N6q4t4c,有没有在期待 iQOO Neo8 系列的的小伙伴明天就发布了，盲猜一波价格，首发 9200+的 Pro 多少钱起  原图 ,2023-05-22 18:52,417,10,207
N1MoTkChj,#iPhone很富士#小🍠最近有很多iPhone调色帖，试着操作一下，图2/4原图，图3/5是调色后，大家觉得有富士味儿吗（不知道有生之年能不能看到手机厂商和富士合作）  [组图共5张] 原图 ,2023-05-22 17:05,1845,161,214
N1LQP4z6S,安兔兔V10公测版上线了 一会儿测几台看看  原图 ,2023-05-22 15:41,233,7,109
N1LcQueSX,Redmi K60的1TB来了大家觉得会多少钱？  原图 ,2023-05-22 14:02,538,14,196
N1L4PxBbt,回头看看上半年的手机市场，各家都在中端价位的机型上发力，想方设法的让自家的中端机型更具差异化。提升性能，强调质感，注重影像。这一通卷下来，上半年可聊的中端机真的不少，一加Ace2就是一个很好的例子。2023上半年，一加的连续推出了三款不同价位的机型，一加11、一加Ace2和一加Ace2V。侧重各不相同，这三款机型的热销，也让一加从1月的100%持续上升至4月份的367%。一加Ace2和一加Ace2V在相应价位段，都没有屏幕塑料支架、全系提供旗舰玻璃后盖工艺、全系提供12GB内存，都是一加的坚持与突破，这点是值得点赞的。希望下半年也能有更多更多卷产品、卷体验的产品出现             [组图共2张]      原图                             ,2023-05-22 13:42,368,5,108
N1KwxqoU1,#手机系统真的越升越卡吗#随着系统更新，手机游戏体验会变差吗？1、实测新老版本《王者荣耀》前后表现，苹果小米OV四款手机帧率表现相差都不大，差异最大的OPPO Find X2 Pro 前后平均帧率相差2.8 FPS；2、《原神》数据库3.0模型测试不同版本差异明显，iPhone 12新版本更好了，平均帧率增加4.9 FPS，温度也更低；OPPO、小米新版本调度更保守，平均帧率相比老版本更低温度更低，vivo X50 Pro+前后版本几乎无差别。#小白测评数据库#测试标准条件：环境温25℃±0.5℃，屏幕亮度350nit，声音50%，性能模式。数据基于新、老版本测试，游戏版本和设置、测试环境、手机设置等其它变量前后保持一致。完整视频👉🏻网页链接             [组图共2张]      原图                             ,2023-05-22 12:18,241,12,96
N1KrxcJ4c,小米Civi 3虽然还是定位潮流手机，但是目前看起来在SoC方面这代有质的提升了。潮流轻薄不必与孱弱的性能划等号。二者做好平衡，才是这类定位手机长久发展的方向  原图 ,2023-05-22 12:06,389,10,97
N1KdpF2GJ,#手机系统真的越升越卡吗# 实测苹果、小米、OPPO、vivo四台老旗舰老版本和新版本下的表现，20款应用两轮打开时间OPPO Find X2 Pro、vivo X50 Pro+两台前后差异醒目，vivo从小5分钟变成了8分多钟完整视频👉🏻网页链接  [组图共3张] 原图 ,2023-05-22 11:31,771,22,197
N1K0GBHst,「小白」狂肝30天！手机越升越卡厂商故意还是不小心？#手机系统真的越升越卡吗#  你是不是时常也有手机过升级之后，就莫名变卡的疑惑？明明之前都是好好的，怎么还越升越差呢？这是厂商搞的鬼？计划性报废？小白测评狂肝一个月，聊聊手机越升级越卡到底是厂商故意还是不小心？记得点波赞，感谢啦～ #小白测评# #拯救购机困难症# 小白测评的微博视频                                 ,2023-05-22 11:00,3139,1006,566
N1JRm3yIH,灰色不是双色拼接  [组图共4张] 原图 ,2023-05-22 10:37,749,14,349
N1JJJ30Y8,小米Civi 3外观公布奥利奥大军再添一员  [组图共4张] 原图 ,2023-05-22 10:18,712,16,160
N1JG1r0yR,冲击618 各家新颜色新储存版本都来了真我GT Neo5 150W版16GB+1TB等到了  [组图共2张] 原图 ,2023-05-22 10:09,301,9,68
N1JvihUSB,魅族20 PRO 全新配色「晨曦紫」来了清新小紫打几分？（不知道新配色全版本备货如何）#新机来了#  [组图共6张] 原图 ,2023-05-22 09:42,255,10,91
N1Jrewg8E,小度青禾学习手机价格出来了1499元#新机来了#  [组图共2张] 原图 ,2023-05-22 09:32,251,9,107
N1JmzuzSQ,小米Civi3定档5月25日了这个月底的新品真多。看这个图，感觉镜头模组是圆形的？  原图 ,2023-05-22 09:21,241,11,89
N1EeotQVF,iQOO首款半入耳式主动降噪无线耳机来了，和Neo8系列同天发布。大家更喜欢入耳式还是半入耳式？  原图 ,2023-05-21 20:17,378,10,155
N1DnfoFcr,绿厂小折叠做手机壳真的有一套评论这条微博 抽1位送出泳圈款夏日手机壳  抽奖详情  [组图共6张] 原图 ,2023-05-21 18:06,382,41,247
N1C5xhjAa,两年前的老旗舰现在应用响应启动表现怎么样？20款应用两轮打开测试：华为Mate40 Pro用时206秒，杀8个后台；vivo X60 Pro+用时117秒，最短，且没有杀后台，另外三款手机也没有杀后台。#小白测评数据库#测试标准条件：环境温25℃±0.5℃，屏幕亮度350nit，声音50%，性能模式。基于测试时最新系统测试，五台手机都有不同程度的使用，数据仅作参考。视频👉🏻网页链接                  原图                             ,2023-05-21 14:50,674,19,192
N1uPckcfG,上次有小伙伴留言想看车水马龙场景，晚上随手拍2X，①②③④⑤⑥选哪张？由小米13、华为P60、荣耀Magic5、vivo X90、OPPO Find X6、一加11拍摄，图片顺序随机打乱（有两台拍摄时没关水印故进行遮挡）  [组图共6张] 原图 ,2023-05-20 20:20,2073,28,328
N1uuJaRRX,听说三星首发的骁龙8Gen2超频版独占期要结束了？🤔回顾下三星S23 Ultra的表现：纸面参数上，超频版CPU的超大核频率从3.2Ghz提升到3.36Ghz；GPU频率则从680MHz提升到719MHz。其它方面一样，均为台积电4nm工艺制程。频率提升峰值性能可能有提升，相对地功耗上也可能升高。实测搭载骁龙8 Gen2超频版的三星S23 Ultra，安兔兔综合跑分1230557分；Geekbench6 1979/5311分；3DMark Wild Life Unlimited 14284分；《原神》数据库3.0测试模型，平均帧率57.4 FPS，功耗 5.7 W，机身最高 47.3℃；#小白测评数据库#测试标准条件：环境温25℃±0.5℃，屏幕亮度350nit，声音50%，性能模式。（原神基于 One UI 5.1 S9180ZCU1AWCA 测试）             [组图共4张]      原图                             ,2023-05-20 19:30,375,13,107
N1t6wyB2r,海外网友爆料苹果可能正在拍摄 WWDC23 。一年一度的WWDC23，这次除了软件方面系统更新外，最关注的还是苹果首款VR/AR 头显，Mac类新品目前还不确定。大家希望iOS 17能加入什么功能？  原图 ,2023-05-20 15:57,248,7,52
N1s59o5CH,#肯德基玩具#提前过六一了小伙伴备注买到了布丁狗  [组图共3张] 原图 ,2023-05-20 13:21,233,9,60
N1restKUj,#微信开放520元红包#今天是520，微信单个红包限额 从200 元提升为520 元，有收到或者发出520红包的小伙伴吗[指定]今天都计划怎么过[HO加油]  原图 ,2023-05-20 11:11,736,20,139
N1qSD5oHS,摩托罗拉新款小折叠 & 朱珠有看乘风浪姐的吗  [组图共3张] 原图 ,2023-05-20 10:17,182,3,51
N1qLq2S5J,今年各家旗舰标准版相比Pro版来说，差距没往年那么大或者说阉割得没那么多 哪台最吸引你  原图 ,2023-05-20 10:00,777,15,317
N1pw1gpSN,又是一天没人比我早的早上好 最近早起麻了  ,2023-05-20 06:49,252,8,88
N1l1TwgiB,#格力手机核心团队解散# 格力手机团队也解散了...应该没用过格力手机的吧  [组图共2张] 原图 ,2023-05-19 19:24,776,21,209
N1kYTB2Zy,据凤凰网科技《科创第一动力》报道，佳能中国董事长在接受其独家专访时透露：佳能在研究与手机厂商合作。大家觉得佳能最有可能和哪家手机厂商合作？👀 你觉得佳能最有可能和哪家手机厂商合作？  ,2023-05-19 19:16,6129,12,143
N1kmA9AN0,照小🍠的”新时代三件套”组合拍张新图  原图 ,2023-05-19 17:42,466,10,107
N1jjr4N0q,#小白测评[超话]#铁粉福利夏天来了，大家手机热了吗[doge]评论点赞抽 1 位「铁粉」送出图里这款『红魔散热器4』，帮你的手机降降温 3 天后开奖。  抽奖详情  原图 ,2023-05-19 15:02,962,262,931
N1jfJa3M5,白色前面板 魅族 20 官方图前后都是白 打几分  [组图共4张] 原图 ,2023-05-19 14:52,750,14,175
N1jcjj24b,在小🍠刷到小米口袋充电宝要新增一个带手提线版本的。这款充电宝在🍠好像特别火，之前刷到过几次网友DIY贴纸/保护套/手提绳的教程，白色款官网是无货状态。大家平时出门都带充电宝吗用的哪家？  [组图共4张] 原图 ,2023-05-19 14:44,158,11,80
N1hPhcg8Q,#你的手机拍人像好用吗# 日常生活吃饭场景·人像正面 随手拍，盲选①②③三组喜欢哪组？由OPPO Find X6、vivo X90、荣耀Magic5拍摄，水印遮挡，图片顺序打乱随机。  [组图共6张] 原图 ,2023-05-19 11:15,597,11,121
N1hK9d4eH,Redmi Book 14 2023发布了，首发 3699 元起主打的是 2.8K 120Hz 的旗舰屏，全金属机身，12 代的酷睿H45标压处理器，手机互联。大家觉得这个性价比如何 我们也做了体验视频，感兴趣的可以去看看。 网页链接  原图 ,2023-05-19 11:02,400,14,152
N1hA83tKs,随手拍之人像，这组4张风格都挺鲜明的能认出来吧喜欢哪张？由OPPO Find X6、vivo X90、荣耀Magic5、小米13拍摄（图片顺序≠文字顺序）  [组图共4张] 原图 ,2023-05-19 10:37,906,6,193
N1hkSevMC,3699元！Redmi Book 14体验   轻薄本守门员？时隔三年，重新回到赛道上的 #Redmi Book# 数字系列来了，这次红米也是找准了它的定位，力争做入门轻薄笔记本的守门员！3699的价格确实够低了，实际体验如何本期聊聊~记得点赞转发，感谢啦～ 小白测评的微博视频  ,2023-05-19 10:00,3036,868,316
N1h8mgLlu,好几年没见的HTC手机回来了昨天发了新机：HTC U23 Pro，8+256GB版约3884元；12+256GB约4112元。主要配置：6.7英寸FHD+居中单挖孔OLED屏，120Hz刷新率，侧边指纹，8.88mm/205g；前置32MP，后置四摄108MP有OIS+8MP+5MP+2MP；高通骁龙7 Gen1处理器支持5G，4600mAh、30W有线充、15W无线充，IP67防水防尘，NFC，3.5mm耳机孔，VIVERSE 平台等。#新机来了#                  原图                             ,2023-05-19 09:29,469,9,135
N1h28lZ2h,iOS 16.5正式版推送了  原图 ,2023-05-19 09:13,144,8,77
N1gTWmH20,昨晚华为发的新品 体验视频都在这华为WATCH 4系列体验视频👉🏻网页链接华为MateBook X Pro 2023体验视频👉🏻网页链接华为MateBook E二合一笔记本视频👉🏻网页链接华为MatePad Air新平板体验视频👉🏻网页链接华为MateBook 14s/16s 2023简单上手👉🏻网页链接#小白测评[超话]#             [组图共6张]      原图                             ,2023-05-19 08:53,109,8,22
N1fJsgDPB,又是一天没人比我早的早上好  ,2023-05-19 05:55,250,7,107
N1cefbsFm,「小白」华为MateBook E体验：二合一升级，轻办公神器#笔记本秒变平板有多绝#所谓PC平板二合一，并不是一个Pad加了个键盘那么简单，而是从功能上来说，它不仅能满足笔记本的生产力需求，也能满足平板的轻娱乐需求，配合手写笔还能进行绘画创作。今天就带大家一起体验一下华为新发布的这款华为MateBook E二合一笔记本，记得点赞收藏 感谢啦~#华为二合一打通电脑平板生态# 小白测评的微博视频                                 ,2023-05-18 21:00,2855,630,233
N1ce89hA5,何为智慧PC？华为MateBook X Pro 2023首发体验去年我们就上手过华为的MateBook X Pro，当时在多设备联动方面的表现就很不错，今年随着超级终端的精进，#华为发布史上最贵笔记本#，这次的旗舰新品有哪些亮点呢？智慧PC概念怎么回事？本期实测一下MateBook X Pro 2023，记得点赞，感谢啦～ #电脑卡有多影响工作心情# 小白测评的微博视频 抽奖详情                                 ,2023-05-18 20:59,2492,1267,392
N1c6X7xHv,华为WATCH 4系列正式发布2699元起附产品实拍体验视频👉🏻网页链接#小白测评[超话]#  [组图共11张] 原图 ,2023-05-18 20:42,108,5,38
N1c46p8Jz,「小白」你的血糖健康吗？华为WATCH 4系列体验#一年体检一次真的够吗#如果总结这几年可穿戴智能设备的发展方向。那么肯定就是健康这两个字。详细一点的话，那就是健康监测。而今天我们要看的产品，就是华为最新支持高血糖风险评估研究的华为WATCH 4系列，顺带聊聊血糖为什么这么值得关注。 #华为手表60s做10项健康微体检# 小白测评的微博视频                                 ,2023-05-18 20:35,2925,1001,320
