微博id,微博正文,发布时间,点赞数,转发数,评论数
N5BTXyChB,只截这么一点儿，能猜出是哪两台机器嘛？[举手]（数据库机型对比功能）更多参数数据可访问#小白测评数据库#  原图 ,2023-06-16 21:42,116,4,38
N5AxZ2RKz,vivo X90s 安兔兔v10跑分165万，“X4”存储组合应该还是给到了最高12+512GB，天玑果真就得看蓝厂[春游家族]有多少小伙伴在期待这款新机？  原图 ,2023-06-16 18:15,141,5,47
N5zAs4uvY,华为P50等12款机型近日推送了HarmonyOS 3智慧新体验，新增可打断动画、智慧多窗分屏组合等特性。并且公布了包括Mate40等机型7月份的升级适配计划不得不说这个维护速度还是挺靠谱的  原图 ,2023-06-16 15:49,89,2,28
N5xrqvaAP,#六千元旗舰选安卓还是苹果# 如果给你6000块，各大旗舰你怎么选？  原图 ,2023-06-16 10:21,142,4,75
N5s1Zd75n,蓝厂橘子OriginOS的换机流程还挺智能，会自动切换到省电屏保（暗黑模式降低亮度），也不用担心熄屏传输中断应该是换机省电独一档吧？  原图 ,2023-06-15 20:35,117,4,24
N5qtI0csP,支付宝目前在内测“极小版本安装包”，隔壁绿色软件什么时候学一学[老师好]你手机里最“小”的软件是哪个？  [组图共2张] 原图 ,2023-06-15 16:37,126,7,41
N5oHM9Qfv,vivo X90s亮相，iQOO 11S也应该很快就要发了两个品牌分别成为杭州亚运会官方用机/电竞赛事用机预估配置分别为9200+/8G2鸡血版+120W/200W充电有在期待这两款新机的小伙伴嘛？   [组图共2张] 原图 ,2023-06-15 12:06,185,4,48
N5o7y9YIC,电信麦芒A20 5G官宣256GB+2048GB超大存储仔细看好像也是那么回事  原图 ,2023-06-15 10:37,136,3,35
N5iXpoxtC,夏天到了，你的机玩游戏烫手吗？数据库3.0实测星穹铁道模型，各家旗舰压力还是挺大的，iPhone 14 Pro Max在六台测试的旗舰中勇夺温度排行“冠军”具体请结合相关机型帧率曲线、性能释放进行判断，更多机型数据可访问#小白测评数据库#  原图 ,2023-06-14 21:28,90,3,37
N5hG2wxri,想看啥？  原图 ,2023-06-14 18:13,136,3,52
N5gMbBZPl,小米的“定制小爱”功能将于2023年7月10日停止服务我还没打开过这个功能你呢  [组图共2张] 原图 ,2023-06-14 15:55,355,11,59
N59uHlzfm,曲面扫码选哪台？[收到]  原图 ,2023-06-13 21:23,157,4,103
N58a5ljUX,500元内性价比TWS耳机推荐——618选购指南「白问」618手机购机指南安排到位了，耳机自然也不能少了～目前各家旗舰级的TWS都很强了，那价格比较便宜的又有哪些值得买？谁性价比最高？本期视频实测！记得转发点赞，感谢啦~#数码好物种草计划# #618大促# 白问视频的微博视频  抽奖详情  ,2023-06-13 18:00,726,507,254
N57RwnIE6,昨天街边消息就在传，高通恢复对华为5G芯片的供应今天余总亲自辟谣了  原图 ,2023-06-13 17:14,144,6,33
N56OtwdIl,小米竖向折叠屏网传渲染图大家觉得这个ID设计咋样？[揣手]  [组图共2张] 原图 ,2023-06-13 14:34,87,5,43
N55eyzPq2,华为HDC 2023 开发者大会将于8月4日至6日在东莞松山湖举行鸿蒙HarmonyOS 4应该在路上了吧 期待哪些升级点  原图 ,2023-06-13 10:32,66,8,21
N4ZWNl7mT,数据库有一个快速回电测试项，我们收录的中10分钟能达到前台充入100%的手机目前只有两台。大家觉得200W瓦以上的超快充是刚需吗？[举手]更多机型数据可访问#小白测评数据库#  原图 ,2023-06-12 21:05,122,6,41
N4YTBynXg,多方消息都证实红米Redmi K60 Ultra预计下个月登场，搭载天玑9200+ 、120W/210W快充+1.5K华星光电AMOLED直屏（图源水印）有在期待这款机型的小伙伴嘛？[HO加油]  原图 ,2023-06-12 18:24,276,10,84
N4XQndSH5,电信今日官宣了旗下麦芒品牌新品：麦芒A20 5G，搭载5000万像素高清影像，将于6月15日发布，ID设计和配置应该也是老面孔。大家之前充话费有送过什么？比如手机  原图 ,2023-06-12 15:43,78,8,27
N4VJsjlMP,魅族20 INFINITY无界版 今日10点开售了，又是秒没啊  原图 ,2023-06-12 10:21,78,6,26
N4QwW3Pjm,超出我的业务范围了还是问大伙吧  原图 ,2023-06-11 21:06,145,9,102
N4PejuZ5q,产业链人士表示，华为目前将2023年手机出货量从3000万调整为4000万（中证报）对比其他家减产的趋势，今年能等到华子嘛？[苦涩]  原图 ,2023-06-11 17:48,181,6,41
N4Nu9lL0G,苹果Vision Pro头显在国内上市第一个难题来了，华为四年前就已经注册了同款商标。不过也就换个说法的事情，Apple应该早就想到了吧  原图 ,2023-06-11 13:21,143,7,37
N4GWJEMFF,夏天到了，来看看骁龙888加持的华为MatePad Air表现如何实测原神数据库3.0模型，虽然支持插帧到90FPS，但仍存在不稳定的情况，经常闪回到45帧，反复横跳了属于是，平均帧率77.9，希望华为能够持续进行优化吧[HO加油]#小白测评数据库# 测试标准条件：环境温25℃±0.5℃，屏幕亮度350nit，声音5...全文 原图 ,2023-06-10 20:42,118,9,30
N4FyXB2Ff,爆料称苹果A17芯片首发批次工艺为台积电N3B，但在明年将会切换成本更低的N3E工艺。虽然名为增强版，但从目前官方技术资料来看，N3E栅极间距（间距越窄，功耗越低）并不如N3B。两批芯片的实际功耗比可能也会因此有所差异继iPhone14系列混用两代芯片后，阿库又来了一次精准刀法，不仅屏幕要抽奖，芯片...全文 原图 ,2023-06-10 17:11,159,8,44
N4EyrpFDG,骁龙8+这块芯片目前定位就蛮甜点的，各家出货量都很大不过8G2机型都来到2K价位段了，咬咬牙也不是不行高考生购机赶上好时候了  [组图共2张] 原图 ,2023-06-10 14:37,120,6,33
N4Darx0ps,酷派大观50s手机现身电信终端产品库4+128GB起步（1099元）最高可选8+256GB（1899元）配备天玑700处理器 4500mAh电池 外星科技3.5mm耳机孔热知识：熟悉的双卡双待是酷派的专利上一次听到这个品牌还得是什么时候啊  [组图共2张] 原图 ,2023-06-10 11:05,79,5,21
N4xvQvCfb,数据库年度旗舰智能刷新率模式对比来了实测22款第三方应用表现华为P60 Pro全程120Hz，这波遥遥领先谁敢质疑vivo X90 Pro+仅有两款支持拉满，这智能模式可以叫省电模式了 更多机型数据可访问#小白测评数据库#  原图 ,2023-06-09 20:42,340,14,72
N4wSFA1kj,曝小米14系列将升级USB3.2接口、前置支持4K视频录制“祖传”配件终于用完了[春游家族]  原图 ,2023-06-09 19:05,160,6,31
N4vtmqJgF,#高考后买哪些数码产品更实用# 最近促销加上毕业，消费和优惠力度都很大，小伙伴目前最想要的数码产品是哪款？我还在上学的的时候最想要的是AirPods  原图 ,2023-06-09 15:30,103,4,26
N4toazOVF,#官方要求广东电信查明网络中断原因#大家觉得联通电信移动哪家体验比较好哇？iPhone+双卡+电信=  原图 ,2023-06-09 10:12,114,4,49
N4ox7wMkm,给妈妈购机怎么选？  原图 ,2023-06-08 21:50,153,5,105
N4n1BlWWe,实测60款软件！2023旗舰高刷哪家强？「白问」四年前发布的一加7Pro是国内首款采用90hz高刷的手机，同时也宣布正式开启了手机的高刷时代。而现在120hz高刷和快充一样几乎都是标配，但实际用下来各家差距还有点大。本期视频集合最新的7款旗舰，实测近60款软件，一起来看看谁是真高刷？谁是最丝滑的旗舰...全文 ,2023-06-08 18:00,703,488,182
N4mC19Yy3,AirPods Pro二代Beta版固件新增自适应音频，体验下来比较无感，有点像通透和降噪中间的档位（通透和降噪都差点意思的感觉）对话感知则是无论处于什么模式，只要佩戴者说话都会切到通透，实测感应非常灵敏，体验比较好#ios17##airpodspro推出自适应功能#  [组图共2张] 原图 ,2023-06-08 16:56,96,4,26
N4lPMsdXJ,酷安近日曝光了骁龙8 Gen 3的工程样机和跑分图，安兔兔v10 177万分，此前曝光的v9分数为171分8G3这个性能对于你来说会过剩嘛？[HO加油]  [组图共2张] 原图 ,2023-06-08 14:58,130,5,31
N4kyQhwmL,小米Civi 3迪士尼100周年限定版来了，今晚7点半正式亮相目前看来系列产品已有耳机/小米手环/手机/充电宝/行李箱大家喜欢这种联名类型的产品嘛？[开学季]  [组图共6张] 原图 ,2023-06-08 11:43,62,5,19
N4f3ohZwh,暗示谁呢  原图 ,2023-06-07 21:42,154,4,45
N4e93zZkO,#还记得大学第一部手机吗#我大学刚入学的时候用的还是小米6，也算是亲身钉过了你学生时代用过或者印象最深刻的手机是哪台？[老师好]  原图 ,2023-06-07 19:23,148,5,76
N4co8a9zJ,荣耀Magic V2折叠屏入网，支持66W快充。爆料配置为2K LTPO屏幕+5000mAh+8G2/8+芯片，支持50W无线充、防水。重量听说要轻于“友商”X3  原图 ,2023-06-07 14:55,100,3,22
N4b2OBVAB,荣耀90系列已于今日10:08开售官方很快就出了首销报告“打破近一年所有安卓手机首销全天销量记录”  原图 ,2023-06-07 11:30,83,6,34
N45eb6cwz,iPadOS 17锁屏界面更新打几分？[老师好]万物基于循环#wwdc23##iOS17##ipados17#  原图 ,2023-06-06 20:41,68,6,24
N44C6kwZE,数据库实测各厂商原装充电头和“冒牌山寨头”充电速度对比，充电速度慢是小事，用料粗劣导致安全隐患才是大事你平常更倾向买原装充还是第三方充电头？#小白测评数据库# 测试标准条件：环境温25℃±0.5℃，屏幕亮度350nit，声音50%  原图 ,2023-06-06 19:07,73,9,27
N43PP1HpT,iQOO 11s工信部入网，爆料配置为骁龙 8 Gen 2鸡血版+200W +2K144Hz E6直屏，后置 50MP V2 ISP 影像系统，预计将于7月初发布，但可能仍采用塑料支架小伙伴们期待这台新机嘛？ #新机来了#  原图 ,2023-06-06 17:08,149,5,69
N41yMwN7B,#iOS17# 实测14 Pro以下非AOD机型也有待机显示，但熄屏后需触屏重新点亮桌面小摆件+1[春游家族]#WWDC23##苹果发布会#  原图 ,2023-06-06 11:21,106,4,30
N3ZWzefbv,iOS17快速上手 真的啥都没更？「白问」#WWDC23# 刚刚结束的WWDC2023发布了最新的iOS17，我们已经升级体验了开发者版本，相比16系统，到底更新了些啥？还是真的啥都没更？本期视频一起来看看～连夜爆肝，记得转发点赞，感谢啦~#iOS17# #苹果发布会#  白问视频的微博视频  ,2023-06-06 07:14,2069,578,182
N3V4ZEKyg,之前截了一张付定金之后的机型热度图，看来厂家在618前推新品还是有说法的有你在关注的机型嘛？更多机型数据可参考#小白测评数据库#  原图 ,2023-06-05 18:51,105,5,26
N3TV3tcWj,#你会用手机的护眼模式吗# 我一般原彩、夜览（护眼模式）、深色模式都要开，晚上看手机才舒服你是哪种？[收到]  原图 ,2023-06-05 15:54,142,5,44
N3S2WpYpP,据相关用户透露，骁龙8 Gen 2售价高达160美元（约合人民币1134元）作为对比苹果A16的成本约为110美元（约合人民币782元）目前看来8G3涨价应该是板上钉钉的事了[揣手]大家觉得这个价格如何？  原图 ,2023-06-05 11:08,239,11,53
N3D6b63mp,晒个搭配，是和不是双持党的都沉默了  原图 ,2023-06-03 21:04,160,6,51
N3BT7s3W2,30倍差价！便宜充电器究竟差在哪儿？「白问」官网两百多的充电器套装，在某平台7.99还包邮，山寨充电头的“低价”所对应的体验究竟如何呢？本期白问，我们购买了五个主流品牌的山寨充电套装，实际验证一下便宜充电器和原装充电器，除了价格，究竟差了多少！#数码好物种草计划# 白问视频的微博视频...全文 ,2023-06-03 18:00,1528,317,115
N3AUA3pH7,Counterpoint公布了2023年第1季度手机处理器市场份额，联发科占比32%位列第一，高通苹果紧随其后，国产紫光展锐也有上榜  原图 ,2023-06-03 15:30,91,6,19
N3z2WxYJ8,荣耀X50过认证了，型号为ALI-AN00，支持最高35W快充预计配置为6.78寸 1.5K OLED曲屏 一亿像素主摄＋200万组合首发三星4nm 骁龙6 Gen 1猜个定价  原图 ,2023-06-03 10:45,112,5,44
N3tFi1iPB,预算2699选哪台？PS：你这品类需求很特殊  原图 ,2023-06-02 21:03,232,6,127
N3sJJq5Yf,支付宝推送新版本了，新增深色模式，看看效果[666]你平常会给APP设置深色模式嘛？  [组图共2张] 原图 ,2023-06-02 18:42,112,8,51
N3rn5deJH,看了一眼618京东6000元档位以上机型销量排行真就”风评没赢过，销量没输过”吗？  原图 ,2023-06-02 15:13,255,4,83
N3pCovkjZ,高通骁龙8 Gen3定档，不出意外的话将亮相于10月24-26日的2023骁龙技术峰会下半年你更期待哪台新旗舰？  原图 ,2023-06-02 10:45,130,5,35
N3ksyBmoy,数据库进行了折叠屏专项续航测试，可以看出来最近几年厂家在该类机型续航上还是花了功夫的，你最近见到/摸过的折叠屏是哪台？[收到]#小白测评数据库# 测试标准条件：环境温25℃±0.5℃，屏幕亮度350nit，声音50%（5小时重度续航开启性能模式）  [组图共2张] 原图 ,2023-06-01 21:37,99,9,36
N3j28DdoD,苹果WWDC2023爆料合集 眼镜手表是重点！「白问」又到了一年一度的科技小春晚，今年的WWDC开发者大会还剩不到一个星期了，这次我们也提前给大家整理出一些比较有意思的爆料带大家解解馋，听说这次还会发布很多硬件产品，记得点赞收藏一起来看～#wwdc23# #苹果全球开发者大会# #wwdc2023# #苹果发布会#...全文 ,2023-06-01 18:00,518,408,92
N3ihC3Seb,华为Mate 50等5款机型迎来HarmonyOS 3智慧新体验升级，新增堆叠万能卡片轮播、打断动画、优化超级快充Turbo等特性[玉兔捣药]  原图 ,2023-06-01 16:05,131,15,26
N3g7T6H5O,尾款付完后手机品牌累计销量来了苹果/小米/绿厂 位列前三谁又遥遥领先了  原图 ,2023-06-01 10:35,236,12,95
N3aJ34Es6,绿厂机型怎么选[开学季]  原图 ,2023-05-31 20:51,267,3,52
N38lm048p,vivo S17系列芯片配置来了标准版采用骁龙778G+S17t上为天玑8050S17 Pro搭载天玑8200 #新机来了#  [组图共3张] 原图 ,2023-05-31 14:47,69,3,34
N37aOm8IA,工信部印发了《无线充电（电力传输）设备无线电管理暂行规定》，移动设备无线充电从50W提升到最高80W，2024年9月1日起施行应该标配了吧？  原图 ,2023-05-31 11:48,124,4,48
N317atQir,红米Note 12T Pro原神数据库3.0模型实测，帧率稳定的同时，温度功耗都还控制的不错，“小米配天玑xxxxx”定律暂时失效测试标准条件：环境温25℃±0.5℃，屏幕亮度350nit，声音50%，性能模式(数据基于 Redmi Note 12T Pro 测试时最新版 MIUI 14.0.1.0.TLHCNXM系统测试)更多数据可访问...全文 原图 ,2023-05-30 20:23,87,4,28
N3060DeXT,抽两个小伙伴帮我拿一下(送我两台吧）太重了  原图 ,2023-05-30 17:47,186,23,180
N2Z3Hg7P3,华为Watch 4系列今日上午已开售，标准版2699起，Pro版3399起，全系支持ECG，7天以上的连续佩戴可实现高血糖风险评估，买嘛？[冲鸭]  原图 ,2023-05-30 15:08,66,3,20
N2XvCrGTI,红米Note 12T Pro今天10点已开售，1599起（8+128G版），大存储配置首发优惠100元屏幕和芯片应该就是这次的亮点了你的手机目前是OLED还是LCD屏呢？[收到]  原图 ,2023-05-30 11:12,97,3,31
N2PUzeRvW,荣耀90系列价格出炉全系标配3840Hz超高频PWM调光护眼屏标准版搭载7 Gen 1增强版12+256G 2499起荣耀90 Pro搭载骁龙8+12+256G 3299起6月7日开售这价格咋样？  [组图共2张] 原图 ,2023-05-29 15:51,115,5,28
N2PIm8xfL,#荣耀90# 系列全球代言人杨洋上台发布会[送花花] #杨洋代言荣耀90系列#  原图 ,2023-05-29 15:21,95,5,28
N2Pu5uCw6,#荣耀90# 系列发布会样张展示部分拉来了“友商”的P60[春游家族]  原图 ,2023-05-29 14:46,101,3,36
N2NgxfE7g,Redmi Note12T Pro官宣，天玑8200 Ultra+144Hz LCD屏，明日10点开启预售猜个价格[融化] #新机来了#  原图 ,2023-05-29 09:07,131,4,57
N2IlL8aqz,你对米14有哪些期待？  原图 ,2023-05-28 20:36,318,6,184
N2Hri9RnI,夏天到了，来看看哪台机型的游戏体验更“冰手吧”具体表现请结合机型综合性能、帧率等条件参考。测试标准条件：环境温25℃±0.5℃，屏幕亮度350nit，声音50%，性能模式更多数据可访问#小白测评数据库#  原图 ,2023-05-28 18:17,118,3,39
N2G0t84El,Magic5系列更新了荣耀影像相框，小白条一加高级感一下子就上来了[春游家族]这效果咋样？（图源网友）  原图 ,2023-05-28 14:38,197,8,51
N2yIPClZH,扫码旗舰怎么选[收到]  原图 ,2023-05-27 20:06,683,2,232
N2xqZxpQG,华为Mate 40 Pro 4G版手机官方翻新版现已上架官方商城，搭载4G版麒麟9000，4299元起，享受华为官方一年质保[玉兔捣药]  原图 ,2023-05-27 16:49,166,2,85
N2wnIw5YF,去哪家？  原图 ,2023-05-27 14:08,107,3,40
N2opVrdO2,#手机销量差是因为卖的贵吗# 你买手机预算是多少？最看重哪点？ [玉兔捣药]  原图 ,2023-05-26 17:52,138,4,45
N2npPulG4,魅族 20 INFINITY 无界版等到了5月26日20:00预约6月12日10:00全渠道开售冲嘛？  原图 ,2023-05-26 15:19,110,3,37
N2lvIBfUj,目前荣耀Magic 5、魅族20 Pro、小米Civi 3都推出了京东20周年纪念款，不过魅族是将京东纪念Logo直接印在了机身；荣耀则是只改变了包装礼盒，机器配件等都未改变；Civi 3这个礼盒还挺好看，随盒赠送一个米环8大家更喜欢哪款？  [组图共3张] 原图 ,2023-05-26 10:28,135,5,41
N2gBG1sBm,说说你用过印象最深的是哪台机？  原图 ,2023-05-25 21:59,202,2,125
N2g7fg6Ty,数据库实测小米Civi 3王者荣耀高清120帧，作为主打轻薄颜值的手机，对于中低负载的王者荣耀还是可以跑满的，不过温度稍微偏高，这个表现打几分？#小白测评数据库#测试标准条件：环境温25℃±0.5℃，屏幕亮度350nit，声音50%  原图 ,2023-05-25 20:44,85,2,20
N2f1jEmpm,薄荷绿和奇遇金更喜欢哪个[春游家族]#小米civi3##新机来了#  [组图共2张] 原图 ,2023-05-25 17:56,72,3,34
N2dGxuLbe,小米Civi 3价格配置来了 这存储规格小米13都羡慕[苦涩]#新机来了# 12+256GB 249912+512GB 269916+1TB 2999  原图 ,2023-05-25 14:32,112,2,35
N2c3d5LZ2,努比亚Z50 Ultra摄影师版官宣那一夜。。。喝醉了#新机来了#  原图 ,2023-05-25 10:23,84,3,28
N2bVgwF2V,vivo S17系列官宣 ID设计似曾相识冰白玉/山海青/花海 更喜欢哪个？[送花花]#新机来了#  [组图共2张] 原图 ,2023-05-25 10:03,67,2,21
N26XDFHcS,P40用户换机怎么选？[举手]  原图 ,2023-05-24 21:25,226,5,99
N25Y8j3Rm,怎么评价这套主力备用组合  原图 ,2023-05-24 18:54,154,3,61
N24O2npmj,OPPO Reno10系列全系配备长焦，超大杯Pro+更是把潜望镜整机做到了200g以内，结合2499/3499/3899起的售价这配置香嘛？    #新机来了#  [组图共2张] 原图 ,2023-05-24 15:56,85,3,20
N22YM4LNL,iQOO Neo8 Pro 赛点 真机实拍，618冲嘛？#新机来了#  [组图共2张] 原图 ,2023-05-24 11:17,76,2,41
N1X8pwirZ,iQOO Neo8 Pro天玑9200+数据库实测来了，娱乐兔跑分135万，同比9200高了约9万分，增加约7%，与骁龙8Gen2相比高出五万多分对比9200，CPU超大核从3.05提到3.35，频率提升约10%，大核3GHz，小核为2.0，而GPU官方宣传频率提升17%，提升幅度明显，峰值性能应该有所进步#小白测评数据库#测试标准条件：...全文 原图 ,2023-05-23 20:24,108,4,26
N1WjlzXOi,iQOO Neo8系列今晚发布猜个起售价  原图 ,2023-05-23 18:18,69,3,37
N1V1QcdDi,Civi 3正脸图来了，依然药丸居中，32MP+32MP，一颗专攻人像自拍一颗升级支持4K视频#新机来了#  原图 ,2023-05-23 15:03,79,3,20
N1SyV1IFz,小米13系列发布5个月以来首次官方降价太坚挺了13 降300 3699起13 Pro 降400 4599起  [组图共2张] 原图 ,2023-05-23 08:46,115,2,47
N1MuUuIit,#百度已不是中国第一大桌面搜索引擎# 注意一个前提，桌面端。现在Windows用Edge好比当年的IE，用户基数大。但Edge会经常引导修改默认引擎为必应大家平常用啥搜索比较多呢？  原图 ,2023-05-22 17:19,107,4,51
N1Lme6z5F,红米K60的1TB版本来了，应该是为618市场做准备的猜波价格  原图 ,2023-05-22 14:25,95,3,51
N1KtIvBJl,更喜欢哪台小。。。紫色？  [组图共3张] 原图 ,2023-05-22 12:11,82,3,28
N1JL1obhM,小米Civi 3外观来了，圆形相机模组靠左，后盖采用「双生双色」同色调拼配色这个ID设计打几分 #新机来了#  原图 ,2023-05-22 10:21,72,2,29
N1DFtnsNL,数据库小程序支持搜索机型，设置了热搜模块，本周登顶的机型为一加Ace2，13U也依然热度很高618快到了，大家有购新机的计划吗？[举手]更多数据可访问#小白测评数据库#  原图 ,2023-05-21 18:51,95,2,35
N1CIx3HQM,Redmi Watch 3青春版上架小米商城，应该和Civi 3同台发布会了猜一个起售价  原图 ,2023-05-21 16:26,104,3,34
N1AOBCxAI,iQOO真无线蓝牙耳机iQOO TWS Air Pro官宣，单耳仅重4g，这个命名... 大家在用哪家的TWS呢？[玉兔捣药]  原图 ,2023-05-21 11:35,72,3,34
N1v2LgfJ3,蓝厂价位段怎么选？  原图 ,2023-05-20 20:53,77,2,47
N1u6o41rG,小米11系列等机型将在今年9月22日起停止MIUI开发版更新888最终在夏天前迎来了审判但还是得熬过这个“最后的summer”有你在用的机型嘛[融化]  原图 ,2023-05-20 18:30,351,15,128
N1tUarA6H,小米手环8值得买吗？毕业数码装备推荐指南「白问」白问本体问答又来了~临近毕业季新晋练习生们有什么值得推荐的实用数码装备问题？米哈游新作《星穹铁道》安卓最强游戏机帧率发热表现如何？本期一起聊聊，记得转发点赞！感谢。#数码好物种草计划# 白问视频的微博视频  抽奖详情  ,2023-05-20 18:00,1776,633,189
N1sIIBP6w,华为P60系列、Mate X3共四款手机现已支持更换昆仑玻璃，价格为619元起大家知道自己的手机面板叫啥名字嘛？[收到]我的超瓷晶到现在一个划痕都没有，真的  原图 ,2023-05-20 14:59,65,4,36
N1rfc0lrg,今年是微信支持520红包的第七年七年啊七年，终于让我等到了等等，你是不是和我一样没人过节？ #520# #微信开放520元红包#  原图 ,2023-05-20 11:13,93,5,59
N1kUj2EqX,华为MatePad Air数据库实测王者荣耀高清120帧，果真还是“要看是谁家的888”测试标准条件：环境温25℃±0.5℃，屏幕亮度350nit，声音50%更多数据可参考#小白测评数据库#  原图 ,2023-05-19 19:05,244,2,51
N1kfwx7yN,继小米-徕卡、vivo-蔡司、绿厂-哈苏后，佳能也要进军手机影像了佳能的人像真的不要太契合大众需求了，直出yyds[开学季]大家觉得它和哪个厂商合作最契合？魅。。[融化]  原图 ,2023-05-19 17:25,171,3,65
N1hXR6yxG,OPPO Reno 10系列预热「轻薄不妥协」潜望长焦、快充+大电池都配齐了的同时，还要保持手感#新机来了#  [组图共3张] 原图 ,2023-05-19 11:36,63,2,28
N1bLP9edJ,MatePad Air体验：华为调校的骁龙888如何？「白问」前段时间华为发布了MatePad 11 2023，不少人调侃反向升级不如上一代；这次的Air从配置上看反而更像是11的升级款，并带来了全新PC级的软件体验。华为重新梳理的平板产品线Air表现怎么样？实测走起~记得点赞转发，感谢啦！#新机来了#...全文 ,2023-05-18 19:50,2034,528,177
N1adGt8L0,真我GT Neo5 SE的「圣白幻影」白色版本官宣，联动变形金刚电影的新汽车人角色「幻影」这个设计第一眼观感咋样？最近购入的小伙伴后悔了嘛  原图 ,2023-05-18 15:53,75,2,25
N18NaCAn7,魅族20 白面板版本价格出炉8+256GB 319912+512GB 3799连命名都来征询粉丝意见，他真的[苦涩]，大家觉得这个白叫啥好？  [组图共2张] 原图 ,2023-05-18 12:15,182,3,77
N1806w48j,小米Civi 3预热来了，全球首发天玑8200-Ultra #新机来了#  原图 ,2023-05-18 10:14,85,2,27
N11HX1pV7,两年前的旗舰在今天玩游戏怎么样？1、原神 数据库3.0测试模型，半小时测试五台手机帧率表现都不好，vivo X60 Pro+ 最高 52.1 FPS，但画质只有580P，其它测试的几天只有40多帧率，除OPPO全程350nit外，或多或少都有降亮度；2、王者荣耀 90帧 极致画质，除苹果外几款帧率都接近90帧，苹果60帧极致画质...全文 [组图共4张] 原图 ,2023-05-17 18:13,67,4,26
N10xUEtTS,真我GT Neo5 SE新增配色为白色，目前颜色细节暂不知晓你购机首选的配色是哪个？    白色真是太耐看了[锦鲤附体]  原图 ,2023-05-17 15:15,63,3,30
N0YM98KJP,荣耀、小米Civi、OPPOReno都要上新了，真我也有新配色要出大家在等哪台产品呢？#新机来了#  [组图共4张] 原图 ,2023-05-17 10:45,111,3,21
N0YbogoS6,OPPO官宣Reno10系列，定档5.24，宣传语为“十代里程碑之作”。此前爆料标准版预计采用搭载骁龙778G+64MP OV64B主摄；Pro应该是天玑8200+MariSilicon X+50MP IMX890的方案有在期待这台机型的小伙伴嘛？   [组图共2张] 原图 ,2023-05-17 09:14,379,5,70
N0Tuw89f6,华为新旧P系列怎么选[收到]  原图 ,2023-05-16 21:17,165,5,95
N0R11w4zq,iQOO Neo8系列官宣支持Wi-Fi 7，不过相关频段开放、硬件普及应该还需要一段时间大家家里用的是Wi-Fi几？多少兆的宽带？[举手] 我的是Wi-Fi 6 19块钱1000M  原图 ,2023-05-16 14:59,94,4,67
N0Pqj2SRY,#国产安卓超过苹果了吗# 说说几个你觉得iPhone至今还比不上安卓的点吧  原图 ,2023-05-16 10:56,163,4,85
N0J80w8J6,数据库统计有主流机型共138台的基础信息，我们按机身重量和屏幕尺寸排了下序，（倒数）前几名三星和iPhone霸占，小米13也榜上有名，小屏旗舰实打实的越来越少了，话说回来魅族算旗舰嘛？更多机型数据可参考#小白测评数据库#  [组图共2张] 原图 ,2023-05-15 18:55,89,4,28
N0HvtbkMP,华为畅享60 Pro官宣预热，同样定档于5月18日发布会，外观有点眼熟猜一个芯片配置  原图 ,2023-05-15 14:47,134,4,76
N0FLqlR2f,业界首款，华为WATCH4预热支持高血糖风险评估研究，评估准确度如果不错的话确实能够帮许多人发现问题  原图 ,2023-05-15 10:21,44,2,19
N0zEuDqw1,5500以内选小米还是魔法？[玉兔捣药]  原图 ,2023-05-14 18:47,626,6,195
N0ylK7fRL,小米安全中心更新停止支持产品列表，包含 Redmi K30等在列的设备将不再有软件或固件更新等维护支持，一个时代又结束了其中有你用过的机型嘛？[老师好] 我的米6早已～[苦涩]  原图 ,2023-05-14 15:28,215,11,80
N0wxTz22T,华为北斗卫星消息今日可发送母亲节专属祝福，想想这条消息兜转到太空再送出，还是挺浪漫滴大家今天有给妈妈表达爱意嘛？#母亲节##母亲节祝福#  原图 ,2023-05-14 10:53,70,3,19
N0rndiEZc,分享一个你手机上最常用的的好用功能吧  原图 ,2023-05-13 21:43,85,3,76
N0qXxz89R,数据库极限续航测试到关机，华为畅享60X用时10小时13分钟才没电休息[苦涩]之前的我们外卖员那期视频也有提到，长续航为此类人群的刚需点，这个表现确实是“遥遥领先”了测试标准条件：环境温25℃±0.5℃，屏幕亮度350nit，声音50%(数据基于 华为畅享 60X 测试时最新版 HarmonyOS...全文 [组图共2张] 原图 ,2023-05-13 20:39,97,3,50
N0q8ScJ1j,小米13/13 Pro相机新增13 U同款「变焦转盘」，这拍照的仪式感一下子就上去了小伙伴们有收到更新嘛？[举手]  原图 ,2023-05-13 18:34,184,4,48
N0oVz6njY,荣耀新平板过认证了，型号为 GDI-W09，骁龙 888+66W 有线+40W UFCS 融合快充有在使用荣耀平板的小伙伴嘛？期待如何？  原图 ,2023-05-13 15:29,114,2,35
N0n1xu49S,小米13 Ultra MIUI开发版来了，按照一周一更的频率，新特性优化应该还挺多的大家现在的手机系统是正式版还是测试版？  原图 ,2023-05-13 10:38,56,2,15
N0fJAikFs,Android 14测试新增热点频段选择，不过国内厂商早就通过软件实现该功能了  [组图共2张] 原图 ,2023-05-12 16:05,59,2,13
N0dMAk5bH,百度也做手机了，工信部证件照出炉，「小度青禾」听名字还蛮文艺大家觉得会给到什么配置？  原图 ,2023-05-12 11:07,72,3,41
N08r8nHsb,预算不限怎么选？  原图 ,2023-05-11 21:30,127,3,125
